[2023-07-11 08:39:14] [world] The Player <Funget114514> has placed SAND at X= -27, Y= 62, Z= -288
[2023-07-11 11:11:04] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -317
[2023-07-11 11:11:04] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -318
[2023-07-11 11:11:05] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -319
[2023-07-11 11:11:06] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 75, Z= -320
[2023-07-11 11:11:07] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -321
[2023-07-11 11:11:07] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -322
[2023-07-11 11:11:08] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -323
[2023-07-11 11:11:09] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 75, Z= -324
[2023-07-11 11:11:10] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 75, Z= -325
[2023-07-11 11:11:11] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 75, Z= -325
[2023-07-11 11:11:11] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 75, Z= -325
[2023-07-11 11:11:12] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 75, Z= -325
[2023-07-11 11:11:13] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 75, Z= -325
[2023-07-11 11:11:14] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 75, Z= -325
[2023-07-11 11:11:14] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 75, Z= -325
[2023-07-11 11:11:15] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 75, Z= -325
[2023-07-11 11:11:18] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 75, Z= -325
[2023-07-11 11:11:21] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 75, Z= -325
[2023-07-11 11:11:24] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 75, Z= -325
[2023-07-11 11:11:26] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -324
[2023-07-11 11:11:26] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -324
[2023-07-11 11:11:28] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 75, Z= -320
[2023-07-11 11:11:29] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 76, Z= -320
[2023-07-11 11:11:29] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 77, Z= -320
[2023-07-11 11:11:29] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 78, Z= -320
[2023-07-11 11:11:30] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -320
[2023-07-11 11:11:33] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 76, Z= -325
[2023-07-11 11:11:42] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 77, Z= -325
[2023-07-11 11:11:42] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 78, Z= -325
[2023-07-11 11:11:43] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -325
[2023-07-11 11:11:47] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 75, Z= -315
[2023-07-11 11:11:47] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 76, Z= -315
[2023-07-11 11:11:48] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 77, Z= -315
[2023-07-11 11:11:48] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 78, Z= -315
[2023-07-11 11:11:49] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -315
[2023-07-11 11:11:52] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 75, Z= -315
[2023-07-11 11:11:52] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 76, Z= -315
[2023-07-11 11:11:52] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 77, Z= -315
[2023-07-11 11:11:52] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 78, Z= -315
[2023-07-11 11:11:52] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 79, Z= -315
[2023-07-11 11:11:55] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 76, Z= -315
[2023-07-11 11:11:55] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 77, Z= -315
[2023-07-11 11:11:55] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 78, Z= -315
[2023-07-11 11:11:55] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 79, Z= -315
[2023-07-11 11:11:56] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 80, Z= -315
[2023-07-11 11:11:59] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 76, Z= -320
[2023-07-11 11:11:59] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 77, Z= -320
[2023-07-11 11:11:59] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 78, Z= -320
[2023-07-11 11:11:59] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 79, Z= -320
[2023-07-11 11:11:59] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 80, Z= -320
[2023-07-11 11:12:02] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 76, Z= -325
[2023-07-11 11:12:02] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 77, Z= -325
[2023-07-11 11:12:02] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 78, Z= -325
[2023-07-11 11:12:03] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 4, Y= 79, Z= -325
[2023-07-11 11:12:05] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 76, Z= -325
[2023-07-11 11:12:06] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 77, Z= -325
[2023-07-11 11:12:06] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 78, Z= -325
[2023-07-11 11:12:06] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 79, Z= -325
[2023-07-11 11:12:09] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 76, Z= -325
[2023-07-11 11:12:10] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 76, Z= -325
[2023-07-11 11:12:10] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 76, Z= -325
[2023-07-11 11:12:11] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 76, Z= -325
[2023-07-11 11:12:12] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 78, Z= -325
[2023-07-11 11:12:13] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 77, Z= -325
[2023-07-11 11:12:13] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 78, Z= -325
[2023-07-11 11:12:14] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 77, Z= -325
[2023-07-11 11:12:14] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 77, Z= -325
[2023-07-11 11:12:15] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 78, Z= -325
[2023-07-11 11:12:15] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 77, Z= -325
[2023-07-11 11:12:15] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 78, Z= -325
[2023-07-11 11:12:17] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 13, Y= 79, Z= -325
[2023-07-11 11:12:17] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 11, Y= 79, Z= -325
[2023-07-11 11:12:19] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 10, Y= 79, Z= -325
[2023-07-11 11:12:19] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 12, Y= 79, Z= -325
[2023-07-11 11:12:23] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 76, Z= -325
[2023-07-11 11:12:23] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 77, Z= -325
[2023-07-11 11:12:24] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 78, Z= -325
[2023-07-11 11:12:24] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 76, Z= -325
[2023-07-11 11:12:25] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 77, Z= -325
[2023-07-11 11:12:25] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 78, Z= -325
[2023-07-11 11:12:26] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 76, Z= -325
[2023-07-11 11:12:26] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 77, Z= -325
[2023-07-11 11:12:27] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 78, Z= -325
[2023-07-11 11:12:27] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 76, Z= -325
[2023-07-11 11:12:27] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 77, Z= -325
[2023-07-11 11:12:27] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 78, Z= -325
[2023-07-11 11:12:29] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 8, Y= 79, Z= -325
[2023-07-11 11:12:29] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 79, Z= -325
[2023-07-11 11:12:30] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 79, Z= -325
[2023-07-11 11:12:30] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 5, Y= 79, Z= -325
[2023-07-11 11:12:34] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -321
[2023-07-11 11:12:34] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -321
[2023-07-11 11:12:35] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -322
[2023-07-11 11:12:35] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -323
[2023-07-11 11:12:36] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -322
[2023-07-11 11:12:36] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -323
[2023-07-11 11:12:37] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -324
[2023-07-11 11:12:38] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -323
[2023-07-11 11:12:39] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -321
[2023-07-11 11:12:39] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -322
[2023-07-11 11:12:40] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -321
[2023-07-11 11:12:40] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -322
[2023-07-11 11:12:41] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -323
[2023-07-11 11:12:41] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -324
[2023-07-11 11:12:42] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 79, Z= -324
[2023-07-11 11:12:43] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -322
[2023-07-11 11:12:44] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -323
[2023-07-11 11:12:44] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -324
[2023-07-11 11:12:45] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -321
[2023-07-11 11:12:57] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -316
[2023-07-11 11:12:57] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -317
[2023-07-11 11:12:57] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -318
[2023-07-11 11:12:58] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 75, Z= -319
[2023-07-11 11:12:58] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -316
[2023-07-11 11:12:59] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -317
[2023-07-11 11:12:59] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -318
[2023-07-11 11:13:00] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -316
[2023-07-11 11:13:01] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -317
[2023-07-11 11:13:02] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 76, Z= -319
[2023-07-11 11:13:02] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -318
[2023-07-11 11:13:03] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 77, Z= -319
[2023-07-11 11:13:04] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -316
[2023-07-11 11:13:05] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -317
[2023-07-11 11:13:05] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -318
[2023-07-11 11:13:05] [world] The Player <Enderlava> has placed GLASS at X= 14, Y= 78, Z= -319
[2023-07-11 11:13:07] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -316
[2023-07-11 11:13:08] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -317
[2023-07-11 11:13:08] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -318
[2023-07-11 11:13:09] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 14, Y= 79, Z= -319
[2023-07-11 11:13:19] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 75, Z= -315
[2023-07-11 11:13:19] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 75, Z= -315
[2023-07-11 11:13:19] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 75, Z= -315
[2023-07-11 11:13:19] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 75, Z= -315
[2023-07-11 11:13:21] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 76, Z= -315
[2023-07-11 11:13:21] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 76, Z= -315
[2023-07-11 11:13:21] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 76, Z= -315
[2023-07-11 11:13:21] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 76, Z= -315
[2023-07-11 11:13:21] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 77, Z= -315
[2023-07-11 11:13:22] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 77, Z= -315
[2023-07-11 11:13:22] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 77, Z= -315
[2023-07-11 11:13:23] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 77, Z= -315
[2023-07-11 11:13:24] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 78, Z= -315
[2023-07-11 11:13:24] [world] The Player <Enderlava> has placed GLASS at X= 12, Y= 78, Z= -315
[2023-07-11 11:13:25] [world] The Player <Enderlava> has placed GLASS at X= 13, Y= 78, Z= -315
[2023-07-11 11:13:26] [world] The Player <Enderlava> has placed GLASS at X= 11, Y= 78, Z= -315
[2023-07-11 11:13:27] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 10, Y= 79, Z= -315
[2023-07-11 11:13:28] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 11, Y= 79, Z= -315
[2023-07-11 11:13:29] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 12, Y= 79, Z= -315
[2023-07-11 11:13:30] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 13, Y= 79, Z= -315
[2023-07-11 11:13:32] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 75, Z= -315
[2023-07-11 11:13:32] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 75, Z= -315
[2023-07-11 11:13:32] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 75, Z= -315
[2023-07-11 11:13:34] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 76, Z= -315
[2023-07-11 11:13:34] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 76, Z= -315
[2023-07-11 11:13:34] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 76, Z= -315
[2023-07-11 11:13:35] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 75, Z= -315
[2023-07-11 11:13:35] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 76, Z= -315
[2023-07-11 11:13:36] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 77, Z= -315
[2023-07-11 11:13:36] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 77, Z= -315
[2023-07-11 11:13:36] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 77, Z= -315
[2023-07-11 11:13:37] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 77, Z= -315
[2023-07-11 11:13:38] [world] The Player <Enderlava> has placed GLASS at X= 5, Y= 78, Z= -315
[2023-07-11 11:13:38] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 78, Z= -315
[2023-07-11 11:13:39] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 78, Z= -315
[2023-07-11 11:13:39] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 78, Z= -315
[2023-07-11 11:13:41] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 5, Y= 79, Z= -315
[2023-07-11 11:13:42] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 79, Z= -315
[2023-07-11 11:13:42] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 79, Z= -315
[2023-07-11 11:13:42] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 8, Y= 79, Z= -315
[2023-07-11 11:13:43] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 65, Z= -23
[2023-07-11 11:13:43] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 66, Z= -23
[2023-07-11 11:13:44] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 67, Z= -23
[2023-07-11 11:13:44] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 68, Z= -23
[2023-07-11 11:13:44] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 69, Z= -23
[2023-07-11 11:13:44] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 70, Z= -23
[2023-07-11 11:13:44] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 71, Z= -23
[2023-07-11 11:13:45] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 72, Z= -23
[2023-07-11 11:13:45] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 76, Z= -319
[2023-07-11 11:13:45] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 73, Z= -23
[2023-07-11 11:13:45] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 76, Z= -318
[2023-07-11 11:13:45] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 74, Z= -23
[2023-07-11 11:13:45] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 76, Z= -317
[2023-07-11 11:13:45] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 75, Z= -23
[2023-07-11 11:13:45] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 76, Z= -23
[2023-07-11 11:13:46] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 77, Z= -23
[2023-07-11 11:13:46] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 76, Z= -316
[2023-07-11 11:13:46] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 78, Z= -23
[2023-07-11 11:13:46] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 79, Z= -23
[2023-07-11 11:13:46] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 80, Z= -23
[2023-07-11 11:13:47] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 77, Z= -319
[2023-07-11 11:13:47] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 77, Z= -317
[2023-07-11 11:13:48] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 81, Z= -23
[2023-07-11 11:13:48] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 77, Z= -316
[2023-07-11 11:13:48] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 78, Z= -316
[2023-07-11 11:13:48] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 82, Z= -23
[2023-07-11 11:13:48] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 83, Z= -23
[2023-07-11 11:13:48] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 84, Z= -23
[2023-07-11 11:13:49] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 85, Z= -23
[2023-07-11 11:13:49] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 86, Z= -23
[2023-07-11 11:13:49] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 87, Z= -23
[2023-07-11 11:13:49] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 88, Z= -23
[2023-07-11 11:13:49] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 89, Z= -23
[2023-07-11 11:13:49] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 78, Z= -319
[2023-07-11 11:13:50] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 90, Z= -23
[2023-07-11 11:13:50] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 91, Z= -23
[2023-07-11 11:13:50] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 77, Z= -318
[2023-07-11 11:13:50] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 92, Z= -23
[2023-07-11 11:13:50] [world_nether] The Player <Funget114514> has placed DIRT at X= 7, Y= 93, Z= -23
[2023-07-11 11:13:50] [world] The Player <Enderlava> has placed GLASS at X= 4, Y= 78, Z= -318
