[2023-07-23 14:47:40] [world_nether] The Player <Enderlava> has picked 1 of OAK_BOAT at X= 167, Y= 128, Z= 122 | 
[2023-07-23 18:06:22] [world] The Player <wqe123420> has picked 4 of LAPIS_LAZULI at X= -29, Y= 20, Z= -194 | 
[2023-07-23 18:06:23] [world] The Player <wqe123420> has picked 8 of LAPIS_LAZULI at X= -29, Y= 19, Z= -194 | 
[2023-07-23 18:06:44] [world] The Player <wqe123420> has picked 3 of GUNPOWDER at X= -28, Y= 19, Z= -195 | 
[2023-07-23 18:12:44] [world] The Player <Enderlava> has picked 12 of BEEF at X= -46, Y= 72, Z= -273 | 
[2023-07-23 18:12:47] [world] The Player <Enderlava> has picked 9 of BEEF at X= -45, Y= 71, Z= -272 | 
[2023-07-23 18:12:55] [world] The Player <Enderlava> has picked 4 of ROTTEN_FLESH at X= -51, Y= 71, Z= -274 | 
[2023-07-23 18:12:55] [world] The Player <Enderlava> has picked 6 of BEEF at X= -50, Y= 71, Z= -273 | 
[2023-07-23 18:12:57] [world] The Player <Enderlava> has picked 4 of ROTTEN_FLESH at X= -52, Y= 70, Z= -273 | 
[2023-07-23 18:13:01] [world] The Player <Enderlava> has picked 6 of BEEF at X= -54, Y= 68, Z= -269 | 
[2023-07-23 18:13:08] [world] The Player <Enderlava> has picked 6 of BEEF at X= -43, Y= 73, Z= -273 | 
[2023-07-23 18:13:13] [world] The Player <Enderlava> has picked 4 of BEEF at X= -35, Y= 70, Z= -272 | 
[2023-07-23 18:13:25] [world] The Player <wqe123420> has picked 6 of BEEF at X= -46, Y= 71, Z= -271 | 
[2023-07-23 18:13:27] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -46, Y= 73, Z= -270 | 
[2023-07-23 18:13:27] [world] The Player <Enderlava> has picked 4 of BEEF at X= -51, Y= 71, Z= -270 | 
[2023-07-23 18:13:27] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -50, Y= 71, Z= -272 | 
[2023-07-23 18:13:33] [world] The Player <Enderlava> has picked 9 of BEEF at X= -45, Y= 73, Z= -278 | 
[2023-07-23 18:13:38] [world] The Player <wqe123420> has picked 3 of BEEF at X= -48, Y= 73, Z= -273 | 
[2023-07-23 18:13:39] [world] The Player <wqe123420> has picked 3 of BEEF at X= -46, Y= 73, Z= -279 | 
[2023-07-23 18:13:41] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -44, Y= 70, Z= -276 | 
[2023-07-23 18:13:43] [world] The Player <Enderlava> has picked 3 of BEEF at X= -46, Y= 73, Z= -278 | 
[2023-07-23 18:13:50] [world] The Player <Enderlava> has picked 1 of BEEF at X= -48, Y= 71, Z= -273 | 
[2023-07-23 18:13:50] [world] The Player <wqe123420> has picked 1 of BEEF at X= -48, Y= 71, Z= -273 | 
[2023-07-23 18:13:51] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -50, Y= 71, Z= -274 | 
[2023-07-23 18:13:54] [world] The Player <wqe123420> has picked 6 of BEEF at X= -44, Y= 73, Z= -283 | 
[2023-07-23 18:13:56] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -42, Y= 73, Z= -283 | 
[2023-07-23 18:13:57] [world] The Player <wqe123420> has picked 6 of BEEF at X= -40, Y= 71, Z= -281 | 
[2023-07-23 18:13:59] [world] The Player <wqe123420> has picked 1 of POTATO at X= -52, Y= 71, Z= -274 | 
[2023-07-23 18:14:03] [world] The Player <wqe123420> has picked 9 of LEATHER at X= -37, Y= 71, Z= -275 | 
[2023-07-23 18:14:04] [world] The Player <wqe123420> has picked 3 of BEEF at X= -40, Y= 70, Z= -280 | 
[2023-07-23 18:14:05] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -45, Y= 71, Z= -282 | 
[2023-07-23 18:14:05] [world] The Player <Enderlava> has picked 3 of BEEF at X= -49, Y= 69, Z= -267 | 
[2023-07-23 18:14:06] [world] The Player <wqe123420> has picked 13 of BEEF at X= -45, Y= 71, Z= -277 | 
[2023-07-23 18:14:06] [world] The Player <wqe123420> has picked 6 of BEEF at X= -49, Y= 73, Z= -279 | 
[2023-07-23 18:14:07] [world] The Player <Enderlava> has picked 8 of BEEF at X= -42, Y= 70, Z= -269 | 
[2023-07-23 18:14:11] [world] The Player <Enderlava> has picked 6 of BEEF at X= -45, Y= 71, Z= -274 | 
[2023-07-23 18:14:14] [world] The Player <Enderlava> has picked 9 of BEEF at X= -44, Y= 71, Z= -274 | 
[2023-07-23 18:14:17] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -49, Y= 71, Z= -276 | 
[2023-07-23 18:14:21] [world] The Player <wqe123420> has picked 3 of BEEF at X= -46, Y= 73, Z= -278 | 
[2023-07-23 18:14:24] [world] The Player <Enderlava> has picked 6 of BEEF at X= -47, Y= 73, Z= -274 | 
[2023-07-23 18:14:25] [world] The Player <wqe123420> has picked 6 of BEEF at X= -45, Y= 73, Z= -275 | 
[2023-07-23 18:14:26] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -44, Y= 71, Z= -277 | 
[2023-07-23 18:14:28] [world] The Player <Enderlava> has picked 3 of BEEF at X= -48, Y= 72, Z= -270 | 
[2023-07-23 18:14:34] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -45, Y= 71, Z= -278 | 
[2023-07-23 18:14:34] [world] The Player <Enderlava> has picked 9 of BEEF at X= -40, Y= 73, Z= -282 | 
[2023-07-23 18:14:35] [world] The Player <Enderlava> has picked 6 of BEEF at X= -39, Y= 73, Z= -283 | 
[2023-07-23 18:14:37] [world] The Player <Enderlava> has picked 9 of BEEF at X= -39, Y= 71, Z= -277 | 
[2023-07-23 18:14:37] [world] The Player <wqe123420> has picked 10 of LEATHER at X= -50, Y= 73, Z= -270 | 
[2023-07-23 18:14:38] [world] The Player <wqe123420> has picked 22 of BEEF at X= -52, Y= 73, Z= -270 | 
[2023-07-23 18:14:39] [world] The Player <wqe123420> has picked 9 of BEEF at X= -49, Y= 73, Z= -271 | 
[2023-07-23 18:14:40] [world] The Player <wqe123420> has picked 8 of LEATHER at X= -52, Y= 73, Z= -271 | 
[2023-07-23 18:14:41] [world] The Player <Enderlava> has picked 5 of BEEF at X= -39, Y= 69, Z= -280 | 
[2023-07-23 18:14:42] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -51, Y= 73, Z= -271 | 
[2023-07-23 18:14:42] [world] The Player <wqe123420> has picked 9 of BEEF at X= -50, Y= 72, Z= -272 | 
[2023-07-23 18:14:42] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -52, Y= 72, Z= -271 | 
[2023-07-23 18:14:43] [world] The Player <wqe123420> has picked 3 of BEEF at X= -50, Y= 73, Z= -272 | 
[2023-07-23 18:14:45] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -49, Y= 73, Z= -273 | 
[2023-07-23 18:14:48] [world] The Player <wqe123420> has picked 45 of BEEF at X= -51, Y= 73, Z= -270 | 
[2023-07-23 18:14:48] [world] The Player <wqe123420> has picked 9 of BEEF at X= -50, Y= 73, Z= -271 | 
[2023-07-23 18:14:48] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -51, Y= 73, Z= -272 | 
[2023-07-23 18:14:49] [world] The Player <wqe123420> has picked 6 of BEEF at X= -50, Y= 73, Z= -272 | 
[2023-07-23 18:14:50] [world] The Player <wqe123420> has picked 9 of BEEF at X= -49, Y= 73, Z= -271 | 
[2023-07-23 18:14:50] [world] The Player <wqe123420> has picked 3 of BEEF at X= -49, Y= 73, Z= -273 | 
[2023-07-23 18:14:58] [world] The Player <wqe123420> has picked 6 of LEATHER at X= -49, Y= 72, Z= -272 | 
[2023-07-23 18:15:02] [world] The Player <wqe123420> has picked 21 of BEEF at X= -51, Y= 72, Z= -271 | 
[2023-07-23 18:15:02] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -50, Y= 72, Z= -272 | 
[2023-07-23 18:15:02] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -50, Y= 72, Z= -270 | 
[2023-07-23 18:15:04] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -50, Y= 72, Z= -271 | 
[2023-07-23 18:15:21] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -49, Y= 71, Z= -273 | 
[2023-07-23 18:15:35] [world] The Player <wqe123420> has picked 2 of ROTTEN_FLESH at X= -57, Y= 68, Z= -269 | 
[2023-07-23 18:15:39] [world] The Player <wqe123420> has picked 35 of BEEF at X= -57, Y= 68, Z= -270 | 
[2023-07-23 18:15:40] [world] The Player <wqe123420> has picked 1 of ELYTRA at X= -57, Y= 68, Z= -271 | §b超级夜鹰护符
[2023-07-23 18:15:42] [world] The Player <wqe123420> has picked 29 of BEEF at X= -55, Y= 69, Z= -271 | 
[2023-07-23 18:15:44] [world] The Player <wqe123420> has picked 34 of BEEF at X= -55, Y= 69, Z= -271 | 
[2023-07-23 18:15:46] [world] The Player <wqe123420> has picked 5 of STICK at X= -55, Y= 68, Z= -270 | 
[2023-07-23 18:15:47] [world] The Player <wqe123420> has picked 6 of OAK_LOG at X= -55, Y= 68, Z= -270 | 
[2023-07-23 18:15:49] [world] The Player <wqe123420> has picked 43 of LEATHER at X= -52, Y= 69, Z= -270 | 
[2023-07-23 18:15:50] [world] The Player <wqe123420> has picked 30 of BEEF at X= -52, Y= 70, Z= -273 | 
[2023-07-23 18:15:51] [world] The Player <wqe123420> has picked 36 of BEEF at X= -53, Y= 69, Z= -274 | 
[2023-07-23 18:15:51] [world] The Player <wqe123420> has picked 28 of BEEF at X= -52, Y= 70, Z= -273 | 
[2023-07-23 18:15:52] [world] The Player <wqe123420> has picked 6 of BEEF at X= -52, Y= 70, Z= -273 | 
[2023-07-23 18:15:58] [world] The Player <wqe123420> has picked 8 of LEATHER at X= -52, Y= 69, Z= -270 | 
[2023-07-23 18:16:05] [world] The Player <wqe123420> has picked 58 of BEEF at X= -49, Y= 71, Z= -271 | 
[2023-07-23 18:16:09] [world] The Player <wqe123420> has picked 1 of BEEF at X= -49, Y= 71, Z= -271 | 
[2023-07-23 18:16:11] [world] The Player <wqe123420> has picked 1 of BEEF at X= -49, Y= 73, Z= -278 | 
[2023-07-23 18:16:19] [world] The Player <wqe123420> has picked 58 of COD at X= -54, Y= 69, Z= -271 | 
[2023-07-23 18:16:20] [world] The Player <wqe123420> has picked 1 of DIAMOND at X= -53, Y= 69, Z= -271 | 
[2023-07-23 18:17:06] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -324, Y= 66, Z= -43 | 
[2023-07-23 18:17:07] [world] The Player <wqe123420> has picked 2 of BIRCH_LOG at X= -325, Y= 66, Z= -42 | 
[2023-07-23 18:17:07] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -324, Y= 67, Z= -42 | 
[2023-07-23 18:17:08] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -324, Y= 68, Z= -42 | 
[2023-07-23 18:17:08] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -324, Y= 68, Z= -42 | 
[2023-07-23 18:17:11] [world] The Player <wqe123420> has picked 2 of BIRCH_LOG at X= -325, Y= 64, Z= -31 | 
[2023-07-23 18:17:12] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -325, Y= 65, Z= -31 | 
[2023-07-23 18:17:12] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -325, Y= 66, Z= -31 | 
[2023-07-23 18:17:13] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -325, Y= 66, Z= -31 | 
[2023-07-23 18:17:14] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -325, Y= 66, Z= -31 | 
[2023-07-23 18:17:15] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -317, Y= 65, Z= -29 | 
[2023-07-23 18:17:16] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -318, Y= 64, Z= -30 | 
[2023-07-23 18:17:16] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -319, Y= 65, Z= -30 | 
[2023-07-23 18:17:17] [world] The Player <wqe123420> has picked 2 of BIRCH_LOG at X= -318, Y= 64, Z= -29 | 
[2023-07-23 18:17:18] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -318, Y= 66, Z= -29 | 
[2023-07-23 18:18:31] [world] The Player <Enderlava> has picked 36 of SAND at X= -128, Y= 67, Z= -108 | 
[2023-07-23 18:18:40] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -45, Y= 71, Z= -275 | 
[2023-07-23 18:18:54] [world] The Player <wqe123420> has picked 1 of SAND at X= -46, Y= 68, Z= -291 | 
[2023-07-23 18:19:10] [world] The Player <wqe123420> has picked 1 of WHEAT at X= -45, Y= 71, Z= -281 | 
[2023-07-23 18:19:17] [world] The Player <wqe123420> has picked 1 of DIRT at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:19:18] [world] The Player <wqe123420> has picked 1 of DIRT at X= -45, Y= 69, Z= -281 | 
[2023-07-23 18:19:29] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -45, Y= 71, Z= -280 | 
[2023-07-23 18:19:32] [world] The Player <wqe123420> has picked 1 of COBBLED_DEEPSLATE at X= -45, Y= 72, Z= -281 | 
[2023-07-23 18:19:33] [world] The Player <wqe123420> has picked 2 of COBBLED_DEEPSLATE at X= -44, Y= 71, Z= -282 | 
[2023-07-23 18:19:35] [world] The Player <wqe123420> has picked 2 of COBBLED_DEEPSLATE at X= -44, Y= 70, Z= -280 | 
[2023-07-23 18:19:35] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -42, Y= 70, Z= -281 | 
[2023-07-23 18:19:49] [world] The Player <wqe123420> has picked 1 of COBBLED_DEEPSLATE at X= -45, Y= 69, Z= -281 | 
[2023-07-23 18:19:49] [world] The Player <wqe123420> has picked 3 of DIRT at X= -45, Y= 69, Z= -282 | 
[2023-07-23 18:19:51] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -45, Y= 68, Z= -282 | 
[2023-07-23 18:19:51] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -44, Y= 68, Z= -282 | 
[2023-07-23 18:19:52] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -45, Y= 68, Z= -282 | 
[2023-07-23 18:19:52] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -46, Y= 68, Z= -282 | 
[2023-07-23 18:19:52] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -46, Y= 68, Z= -282 | 
[2023-07-23 18:19:53] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -44, Y= 68, Z= -281 | 
[2023-07-23 18:19:58] [world] The Player <wqe123420> has picked 1 of HOPPER at X= -45, Y= 68, Z= -282 | 
[2023-07-23 18:19:59] [world] The Player <wqe123420> has picked 4 of DIRT at X= -44, Y= 70, Z= -280 | 
[2023-07-23 18:20:04] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -49, Y= 71, Z= -262 | 
[2023-07-23 18:20:04] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -50, Y= 69, Z= -261 | 
[2023-07-23 18:20:04] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -49, Y= 69, Z= -262 | 
[2023-07-23 18:20:05] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -50, Y= 71, Z= -261 | 
[2023-07-23 18:20:06] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -51, Y= 71, Z= -261 | 
[2023-07-23 18:20:06] [world] The Player <wqe123420> has picked 1 of IRON_BLOCK at X= -52, Y= 71, Z= -261 | 
[2023-07-23 18:21:21] [world_nether] The Player <Enderlava> has picked 1 of OAK_BOAT at X= 164, Y= 129, Z= 85 | 
[2023-07-23 18:21:22] [world] The Player <wqe123420> has picked 2 of BEEF at X= -47, Y= 73, Z= -281 | 
[2023-07-23 18:21:22] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -47, Y= 73, Z= -282 | 
[2023-07-23 18:21:47] [world] The Player <wqe123420> has picked 1 of DIRT at X= -43, Y= 70, Z= -280 | 
[2023-07-23 18:21:47] [world] The Player <wqe123420> has picked 1 of SAND at X= -43, Y= 69, Z= -281 | 
[2023-07-23 18:21:48] [world] The Player <wqe123420> has picked 1 of DIRT at X= -43, Y= 70, Z= -282 | 
[2023-07-23 18:21:48] [world] The Player <wqe123420> has picked 1 of SAND at X= -43, Y= 69, Z= -282 | 
[2023-07-23 18:21:48] [world] The Player <wqe123420> has picked 1 of SAND at X= -43, Y= 70, Z= -283 | 
[2023-07-23 18:21:49] [world] The Player <wqe123420> has picked 2 of SAND at X= -43, Y= 69, Z= -282 | 
[2023-07-23 18:21:49] [world] The Player <wqe123420> has picked 1 of SAND at X= -43, Y= 69, Z= -283 | 
[2023-07-23 18:21:52] [world_the_end] The Player <Enderlava> has picked 1 of END_STONE at X= 98, Y= 47, Z= -4 | 
[2023-07-23 18:21:59] [world] The Player <wqe123420> has picked 1 of DIRT at X= -44, Y= 69, Z= -282 | 
[2023-07-23 18:22:00] [world] The Player <wqe123420> has picked 1 of DIRT at X= -43, Y= 68, Z= -281 | 
[2023-07-23 18:22:20] [world] The Player <wqe123420> has picked 1 of SAND at X= -44, Y= 68, Z= -282 | 
[2023-07-23 18:22:22] [world] The Player <wqe123420> has picked 2 of SAND at X= -43, Y= 67, Z= -280 | 
[2023-07-23 18:22:31] [world] The Player <wqe123420> has picked 1 of SAND at X= -44, Y= 67, Z= -283 | 
[2023-07-23 18:22:33] [world] The Player <wqe123420> has picked 1 of DIRT at X= -45, Y= 68, Z= -280 | 
[2023-07-23 18:22:55] [world] The Player <wqe123420> has picked 1 of DIRT at X= -46, Y= 70, Z= -283 | 
[2023-07-23 18:22:55] [world] The Player <wqe123420> has picked 1 of SAND at X= -46, Y= 69, Z= -283 | 
[2023-07-23 18:22:56] [world] The Player <wqe123420> has picked 1 of SAND at X= -47, Y= 70, Z= -283 | 
[2023-07-23 18:22:57] [world] The Player <wqe123420> has picked 1 of SAND at X= -47, Y= 69, Z= -283 | 
[2023-07-23 18:23:18] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -44, Y= 71, Z= -281 | 
[2023-07-23 18:23:23] [world] The Player <wqe123420> has picked 1 of TORCH at X= -43, Y= 67, Z= -282 | 
[2023-07-23 18:23:34] [world] The Player <wqe123420> has picked 1 of SAND at X= -45, Y= 70, Z= -280 | 
[2023-07-23 18:23:36] [world] The Player <wqe123420> has picked 13 of SANDSTONE at X= -44, Y= 67, Z= -280 | 
[2023-07-23 18:23:38] [world] The Player <wqe123420> has picked 1 of SAND at X= -44, Y= 68, Z= -280 | 
[2023-07-23 18:23:43] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -46, Y= 68, Z= -280 | 
[2023-07-23 18:23:43] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -47, Y= 68, Z= -280 | 
[2023-07-23 18:23:43] [world] The Player <wqe123420> has picked 1 of SAND at X= -46, Y= 68, Z= -282 | 
[2023-07-23 18:23:45] [world] The Player <wqe123420> has picked 1 of SAND at X= -47, Y= 68, Z= -280 | 
[2023-07-23 18:23:47] [world] The Player <wqe123420> has picked 1 of SAND at X= -47, Y= 68, Z= -281 | 
[2023-07-23 18:23:47] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -47, Y= 68, Z= -281 | 
[2023-07-23 18:23:48] [world] The Player <wqe123420> has picked 5 of SANDSTONE at X= -44, Y= 67, Z= -283 | 
[2023-07-23 18:23:57] [world] The Player <wqe123420> has picked 2 of SANDSTONE at X= -45, Y= 71, Z= -283 | 
[2023-07-23 18:23:59] [world] The Player <wqe123420> has picked 1 of SAND at X= -46, Y= 70, Z= -283 | 
[2023-07-23 18:24:09] [world] The Player <wqe123420> has picked 1 of SAND at X= -47, Y= 68, Z= -282 | 
[2023-07-23 18:24:10] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -47, Y= 68, Z= -282 | 
[2023-07-23 18:24:10] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -47, Y= 68, Z= -283 | 
[2023-07-23 18:24:13] [world] The Player <wqe123420> has picked 1 of SAND at X= -47, Y= 68, Z= -283 | 
[2023-07-23 18:24:13] [world] The Player <wqe123420> has picked 1 of SAND at X= -46, Y= 69, Z= -283 | 
[2023-07-23 18:24:16] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -46, Y= 68, Z= -283 | 
[2023-07-23 18:24:26] [world] The Player <wqe123420> has picked 2 of BEEF at X= -46, Y= 70, Z= -282 | 
[2023-07-23 18:24:26] [world] The Player <wqe123420> has picked 3 of BEEF at X= -46, Y= 70, Z= -282 | 
[2023-07-23 18:24:26] [world] The Player <wqe123420> has picked 7 of BEEF at X= -46, Y= 70, Z= -282 | 
[2023-07-23 18:24:28] [world] The Player <wqe123420> has picked 2 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 18:24:35] [world] The Player <wqe123420> has picked 3 of BEEF at X= -45, Y= 69, Z= -281 | 
[2023-07-23 18:24:41] [world] The Player <Enderlava> has picked 1 of SPRUCE_SIGN at X= 16, Y= 63, Z= -284 | 
[2023-07-23 18:24:41] [world] The Player <wqe123420> has picked 3 of BEEF at X= -45, Y= 69, Z= -281 | 
[2023-07-23 18:24:41] [world] The Player <Enderlava> has picked 1 of SPRUCE_SIGN at X= 15, Y= 63, Z= -284 | 
[2023-07-23 18:24:42] [world] The Player <Enderlava> has picked 1 of SPRUCE_SIGN at X= 16, Y= 63, Z= -285 | 
[2023-07-23 18:24:46] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 69, Z= -281 | 
[2023-07-23 18:25:01] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:01] [world] The Player <wqe123420> has picked 5 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:02] [world] The Player <wqe123420> has picked 6 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:03] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:03] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:04] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:04] [world] The Player <wqe123420> has picked 7 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:05] [world] The Player <wqe123420> has picked 4 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:05] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:06] [world] The Player <wqe123420> has picked 4 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:07] [world] The Player <wqe123420> has picked 8 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:07] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:08] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:09] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:09] [world] The Player <wqe123420> has picked 2 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:10] [world] The Player <wqe123420> has picked 1 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:10] [world] The Player <wqe123420> has picked 6 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:11] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:12] [world] The Player <wqe123420> has picked 6 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:13] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:15] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:18] [world] The Player <wqe123420> has picked 3 of LEATHER at X= -46, Y= 70, Z= -282 | 
[2023-07-23 18:25:19] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:21] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:24] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:26] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:27] [world] The Player <wqe123420> has picked 2 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:29] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:25:32] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:25:56] [world] The Player <wqe123420> has picked 4 of CHEST at X= -44, Y= 67, Z= -283 | 
[2023-07-23 18:25:58] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -44, Y= 67, Z= -282 | 
[2023-07-23 18:25:58] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -44, Y= 67, Z= -281 | 
[2023-07-23 18:26:04] [world] The Player <wqe123420> has picked 1 of CHEST at X= -45, Y= 67, Z= -282 | 
[2023-07-23 18:26:05] [world] The Player <wqe123420> has picked 1 of CHEST at X= -46, Y= 67, Z= -282 | 
[2023-07-23 18:26:30] [world] The Player <wqe123420> has picked 3 of SANDSTONE at X= -46, Y= 67, Z= -281 | 
[2023-07-23 18:26:30] [world] The Player <wqe123420> has picked 1 of SAND at X= -46, Y= 67, Z= -281 | 
[2023-07-23 18:26:33] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:26:35] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:26:40] [world] The Player <wqe123420> has picked 1 of SANDSTONE at X= -43, Y= 70, Z= -280 | 
[2023-07-23 18:26:46] [world] The Player <wqe123420> has picked 5 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:26:51] [world] The Player <wqe123420> has picked 2 of BEEF at X= -46, Y= 70, Z= -282 | 
[2023-07-23 18:26:51] [world] The Player <wqe123420> has picked 3 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:26:54] [world] The Player <wqe123420> has picked 8 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:26:55] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:26:55] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:26:55] [world] The Player <wqe123420> has picked 2 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:26:55] [world] The Player <wqe123420> has picked 2 of BEEF at X= -46, Y= 69, Z= -282 | 
[2023-07-23 18:26:58] [world] The Player <wqe123420> has picked 14 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:26:59] [world] The Player <wqe123420> has picked 2 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:26:59] [world] The Player <wqe123420> has picked 2 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:26:59] [world] The Player <wqe123420> has picked 2 of BEEF at X= -45, Y= 70, Z= -281 | 
