[2023-07-07 08:32:17] [world] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Zombie at X= 4, Y= 25, Z= -225
[2023-07-07 09:22:50] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a2§2]§f 竞技场弩手 at X= 221, Y= 70, Z= 288
[2023-07-07 09:22:52] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a2§2]§f 竞技场僵尸 at X= 216, Y= 70, Z= 295
[2023-07-07 09:23:01] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a2§2]§f 竞技场弩手 at X= 220, Y= 71, Z= 316
[2023-07-07 09:23:03] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a2§2]§f 竞技场僵尸 at X= 231, Y= 71, Z= 322
[2023-07-07 09:23:22] [em_adventurers_guild] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §2[§a3§2]§f 竞技场僵尸 at X= 222, Y= 71, Z= 288
[2023-07-07 09:23:22] [em_adventurers_guild] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §2[§a3§2]§f 竞技场弩手 at X= 222, Y= 70, Z= 288
[2023-07-07 09:23:23] [em_adventurers_guild] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §2[§a3§2]§f 竞技场僵尸 at X= 221, Y= 72, Z= 287
[2023-07-07 09:23:24] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a3§2]§f 竞技场弩手 at X= 221, Y= 73, Z= 288
[2023-07-07 09:23:27] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a3§2]§f 竞技场僵尸 at X= 220, Y= 85, Z= 285
[2023-07-07 09:23:32] [em_adventurers_guild] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain §2[§a3§2]§f 竞技场僵尸 at X= 221, Y= 70, Z= 293
[2023-07-07 09:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:55] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:55] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:56] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:56] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:24:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:57] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:24:58] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:00] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:00] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:00] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:01] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:01] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:02] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:02] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:02] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 6
[2023-07-07 09:25:03] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §27级§f精英§5末影人 at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:03] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:05] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:05] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 6
[2023-07-07 09:25:06] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:06] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:06] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:07] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:25:08] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:08] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §26级§f精英§5末影人 at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:08] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:08] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:09] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:09] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:10] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:10] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:11] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:11] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:11] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:12] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:12] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:12] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:12] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:15] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:15] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:16] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:16] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:16] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:25:17] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:17] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:18] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §26级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:19] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:19] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:19] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:20] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:21] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:21] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:22] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:23] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:23] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:23] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:24] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:25] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:25] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:25] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:25] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:26] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 360, Y= 1, Z= 13
[2023-07-07 09:25:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:27] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:28] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:28] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:29] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:29] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:30] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:30] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:30] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:31] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:25:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §27级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 09:25:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 09:25:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 09:25:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 09:25:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 09:25:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 09:25:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 6
